Date,Hour,IsDaytime (9-19),Season,WeekDay,CalendarDay,CalendarMonth,CalendarYear,IsWeekend,temperature(C°),Humid temperature (C °),Dew Point Temperature (C °),Relative humidity(%),Wind speed (m / s),Wind direction (degrees),Pressure at station height (hPa),Sea level pressure (hPa),Total amount of clouds,Electricity
16/04/2018,21,0,Spring,2,16,4,2018,0,16.3,16.3,16.3,90,1,50,1012.1,1015.8,1,16.94
16/04/2018,22,0,Spring,2,16,4,2018,0,16.3,16.3,16.3,90,1,50,1012.1,1015.8,1,11.94
16/04/2018,23,0,Spring,2,16,4,2018,0,16.3,16.3,16.3,90,1,50,1012.1,1015.8,1,13.04
17/04/2018,0,0,Spring,3,17,4,2018,0,14.1,14.1,14.1,90,1.5,90,1011.2,1014.9,2,12.06
17/04/2018,1,0,Spring,3,17,4,2018,0,14.1,14.1,14.1,90,1.5,90,1011.2,1014.9,2,7.93
17/04/2018,2,0,Spring,3,17,4,2018,0,14.1,14.1,14.1,90,1.5,90,1011.2,1014.9,2,7.11
17/04/2018,3,0,Spring,3,17,4,2018,0,12.5,12.5,12.5,90,1.5,110,1011.4,1015.1,7,7.22
17/04/2018,4,0,Spring,3,17,4,2018,0,12.5,12.5,12.5,90,1.5,110,1011.4,1015.1,7,6.96
17/04/2018,5,0,Spring,3,17,4,2018,0,12.5,12.5,12.5,90,1.5,110,1011.4,1015.1,7,12.42
17/04/2018,6,0,Spring,3,17,4,2018,0,20.9,13.8,7.1,52,0.5,70,1011.1,1014.8,1,12.46
17/04/2018,7,1,Spring,3,17,4,2018,0,20.9,13.8,7.1,52,0.5,70,1011.1,1014.8,1,18.14
17/04/2018,8,1,Spring,3,17,4,2018,0,20.9,13.8,7.1,52,0.5,70,1011.1,1014.8,1,25.75
17/04/2018,9,1,Spring,3,17,4,2018,0,23.6,19.1,16.1,56,3,310,1011.8,1015.4,0,40.59
17/04/2018,10,1,Spring,3,17,4,2018,0,23.6,19.1,16.1,56,3,310,1011.8,1015.4,0,39.68
17/04/2018,11,1,Spring,3,17,4,2018,0,23.6,19.1,16.1,56,3,310,1011.8,1015.4,0,42.22
17/04/2018,12,1,Spring,3,17,4,2018,0,27.1,17.4,9.7,28,4.5,320,1010.6,1014.2,0,42.38
17/04/2018,13,1,Spring,3,17,4,2018,0,27.1,17.4,9.7,28,4.5,320,1010.6,1014.2,0,31.5
17/04/2018,14,1,Spring,3,17,4,2018,0,27.1,17.4,9.7,28,4.5,320,1010.6,1014.2,0,37.04
17/04/2018,15,1,Spring,3,17,4,2018,0,25.4,16.8,9.5,30,3.5,340,1010.2,1013.8,0,37.03
17/04/2018,16,1,Spring,3,17,4,2018,0,25.4,16.8,9.5,30,3.5,340,1010.2,1013.8,0,29.14
17/04/2018,17,1,Spring,3,17,4,2018,0,25.4,16.8,9.5,30,3.5,340,1010.2,1013.8,0,17.99
17/04/2018,18,1,Spring,3,17,4,2018,0,19.8,18.7,18.1,47,1.5,340,1011.3,1014.9,0,12.1
17/04/2018,19,1,Spring,3,17,4,2018,0,19.8,18.7,18.1,47,1.5,340,1011.3,1014.9,0,10.63
17/04/2018,20,0,Spring,3,17,4,2018,0,19.8,18.7,18.1,47,1.5,340,1011.3,1014.9,0,10.29
17/04/2018,21,0,Spring,3,17,4,2018,0,17.4,16.7,16.3,68,1,240,1011.7,1015.4,0,9.05
17/04/2018,22,0,Spring,3,17,4,2018,0,17.4,16.7,16.3,68,1,240,1011.7,1015.4,0,8.41
17/04/2018,23,0,Spring,3,17,4,2018,0,17.4,16.7,16.3,68,1,240,1011.7,1015.4,0,8.3
18/04/2018,0,0,Spring,4,18,4,2018,0,15.4,12.7,10.4,77,1.5,220,1011.4,1015.1,0,8.22
18/04/2018,1,0,Spring,4,18,4,2018,0,15.4,12.7,10.4,77,1.5,220,1011.4,1015.1,0,8.11
18/04/2018,2,0,Spring,4,18,4,2018,0,15.4,12.7,10.4,77,1.5,220,1011.4,1015.1,0,8.13
18/04/2018,3,0,Spring,4,18,4,2018,0,14.1,12,10.1,79,0.5,220,1011.7,1015.4,0,8.14
18/04/2018,4,0,Spring,4,18,4,2018,0,14.1,12,10.1,79,0.5,220,1011.7,1015.4,0,7.98
18/04/2018,5,0,Spring,4,18,4,2018,0,14.1,12,10.1,79,0.5,220,1011.7,1015.4,0,12.16
18/04/2018,6,0,Spring,4,18,4,2018,0,20.2,20.2,20.2,78,1.5,250,1013.1,1016.8,0,14.82
18/04/2018,7,1,Spring,4,18,4,2018,0,20.2,20.2,20.2,78,1.5,250,1013.1,1016.8,0,14
18/04/2018,8,1,Spring,4,18,4,2018,0,20.2,20.2,20.2,78,1.5,250,1013.1,1016.8,0,31.51
18/04/2018,9,1,Spring,4,18,4,2018,0,27.3,18.5,12,38,2,280,1012.8,1016.4,0,34.07
18/04/2018,10,1,Spring,4,18,4,2018,0,27.3,18.5,12,38,2,280,1012.8,1016.4,0,38.23
18/04/2018,11,1,Spring,4,18,4,2018,0,27.3,18.5,12,38,2,280,1012.8,1016.4,0,29.98
18/04/2018,12,1,Spring,4,18,4,2018,0,29.5,18.3,9.4,28,3,300,1011.2,1014.7,0,25.35
18/04/2018,13,1,Spring,4,18,4,2018,0,29.5,18.3,9.4,28,3,300,1011.2,1014.7,0,26.82
18/04/2018,14,1,Spring,4,18,4,2018,0,29.5,18.3,9.4,28,3,300,1011.2,1014.7,0,21.99
18/04/2018,15,1,Spring,4,18,4,2018,0,27.3,18.3,11.6,30,2.5,350,1010.5,1014.1,0,17.2
18/04/2018,16,1,Spring,4,18,4,2018,0,27.3,18.3,11.6,30,2.5,350,1010.5,1014.1,0,20.08
18/04/2018,17,1,Spring,4,18,4,2018,0,27.3,18.3,11.6,30,2.5,350,1010.5,1014.1,0,21.27
18/04/2018,18,1,Spring,4,18,4,2018,0,21,15.2,10.4,33,1.5,350,1010.5,1014.1,0,15.1
18/04/2018,19,1,Spring,4,18,4,2018,0,21,15.2,10.4,33,1.5,350,1010.5,1014.1,0,15.6
18/04/2018,20,0,Spring,4,18,4,2018,0,21,15.2,10.4,33,1.5,350,1010.5,1014.1,0,18.35
18/04/2018,21,0,Spring,4,18,4,2018,0,18.7,18.7,18.7,81,2,130,1011,1014.7,0,14.44
18/04/2018,22,0,Spring,4,18,4,2018,0,18.7,18.7,18.7,81,2,130,1011,1014.7,0,14.3
18/04/2018,23,0,Spring,4,18,4,2018,0,18.7,18.7,18.7,81,2,130,1011,1014.7,0,14.73
19/04/2018,0,0,Spring,5,19,4,2018,0,17.4,17.4,17.4,92,2.5,200,1011.4,1015.1,2,13.76
19/04/2018,1,0,Spring,5,19,4,2018,0,17.4,17.4,17.4,92,2.5,200,1011.4,1015.1,2,13.54
19/04/2018,2,0,Spring,5,19,4,2018,0,17.4,17.4,17.4,92,2.5,200,1011.4,1015.1,2,12.44
19/04/2018,3,0,Spring,5,19,4,2018,0,18.6,18.6,18.6,90,2.5,150,1011.7,1015.4,3,10.36
19/04/2018,4,0,Spring,5,19,4,2018,0,18.6,18.6,18.6,90,2.5,150,1011.7,1015.4,3,9.15
19/04/2018,5,0,Spring,5,19,4,2018,0,18.6,18.6,18.6,90,2.5,150,1011.7,1015.4,3,11.56
19/04/2018,6,0,Spring,5,19,4,2018,0,21.3,21.3,21.3,77,2.5,220,1012.6,1016.2,5,13.91
19/04/2018,7,1,Spring,5,19,4,2018,0,21.3,21.3,21.3,77,2.5,220,1012.6,1016.2,5,10.95
19/04/2018,8,1,Spring,5,19,4,2018,0,21.3,21.3,21.3,77,2.5,220,1012.6,1016.2,5,10.51
19/04/2018,9,1,Spring,5,19,4,2018,0,24.3,19.9,17.3,58,4,280,1012.2,1015.8,0,14.53
19/04/2018,10,1,Spring,5,19,4,2018,0,24.3,19.9,17.3,58,4,280,1012.2,1015.8,0,12.61
19/04/2018,11,1,Spring,5,19,4,2018,0,24.3,19.9,17.3,58,4,280,1012.2,1015.8,0,17.38
19/04/2018,12,1,Spring,5,19,4,2018,0,24.3,19.6,16.5,56,3.5,310,1011.3,1014.9,0,14.01
19/04/2018,13,1,Spring,5,19,4,2018,0,24.3,19.6,16.5,56,3.5,310,1011.3,1014.9,0,15.03
19/04/2018,14,1,Spring,5,19,4,2018,0,24.3,19.6,16.5,56,3.5,310,1011.3,1014.9,0,14.8
19/04/2018,15,1,Spring,5,19,4,2018,0,22,20,18.8,70,1.5,310,1011,1014.6,1,17.16
19/04/2018,16,1,Spring,5,19,4,2018,0,22,20,18.8,70,1.5,310,1011,1014.6,1,16.68
19/04/2018,17,1,Spring,5,19,4,2018,0,22,20,18.8,70,1.5,310,1011,1014.6,1,16.01
19/04/2018,18,1,Spring,5,19,4,2018,0,18.9,18.9,18.9,82,2,230,1011.1,1014.8,1,17.81
19/04/2018,19,1,Spring,5,19,4,2018,0,18.9,18.9,18.9,82,2,230,1011.1,1014.8,1,19.52
19/04/2018,20,0,Spring,5,19,4,2018,0,18.9,18.9,18.9,82,2,230,1011.1,1014.8,1,15.1
19/04/2018,21,0,Spring,5,19,4,2018,0,17.3,17.3,17.3,88,2.5,190,1010.6,1014.3,1,17.87
19/04/2018,22,0,Spring,5,19,4,2018,0,17.3,17.3,17.3,88,2.5,190,1010.6,1014.3,1,13.85
19/04/2018,23,0,Spring,5,19,4,2018,0,17.3,17.3,17.3,88,2.5,190,1010.6,1014.3,1,14.69
20/04/2018,0,0,Spring,6,20,4,2018,1,15.8,15.8,15.8,90,2.5,190,1009.8,1013.5,4,11.99
20/04/2018,1,0,Spring,6,20,4,2018,1,15.8,15.8,15.8,90,2.5,190,1009.8,1013.5,4,10.18
20/04/2018,2,0,Spring,6,20,4,2018,1,15.8,15.8,15.8,90,2.5,190,1009.8,1013.5,4,9.16
20/04/2018,3,0,Spring,6,20,4,2018,1,15.5,15.5,15.5,89,2.5,170,1009,1012.7,1,9.12
20/04/2018,4,0,Spring,6,20,4,2018,1,15.5,15.5,15.5,89,2.5,170,1009,1012.7,1,8.03
20/04/2018,5,0,Spring,6,20,4,2018,1,15.5,15.5,15.5,89,2.5,170,1009,1012.7,1,19.27
20/04/2018,6,0,Spring,6,20,4,2018,1,19.6,19.3,19.1,75,4,210,1008.7,1012.3,3,10.72
20/04/2018,7,1,Spring,6,20,4,2018,1,19.6,19.3,19.1,75,4,210,1008.7,1012.3,3,12.07
20/04/2018,8,1,Spring,6,20,4,2018,1,19.6,19.3,19.1,75,4,210,1008.7,1012.3,3,15.55
20/04/2018,9,1,Spring,6,20,4,2018,1,23.7,18.5,14.9,56,6.5,240,1008.3,1011.9,0,14.79
20/04/2018,10,1,Spring,6,20,4,2018,1,23.7,18.5,14.9,56,6.5,240,1008.3,1011.9,0,19.21
20/04/2018,11,1,Spring,6,20,4,2018,1,23.7,18.5,14.9,56,6.5,240,1008.3,1011.9,0,20.53
20/04/2018,12,1,Spring,6,20,4,2018,1,23.3,19.8,17.7,62,6,250,1007.3,1010.9,3,19.36
20/04/2018,13,1,Spring,6,20,4,2018,1,23.3,19.8,17.7,62,6,250,1007.3,1010.9,3,20.54
20/04/2018,14,1,Spring,6,20,4,2018,1,23.3,19.8,17.7,62,6,250,1007.3,1010.9,3,18.47
20/04/2018,15,1,Spring,6,20,4,2018,1,21.5,18.7,17.1,71,5,240,1007.2,1010.8,6,15.24
20/04/2018,16,1,Spring,6,20,4,2018,1,21.5,18.7,17.1,71,5,240,1007.2,1010.8,6,13.32
20/04/2018,17,1,Spring,6,20,4,2018,1,21.5,18.7,17.1,71,5,240,1007.2,1010.8,6,11.45
20/04/2018,18,1,Spring,6,20,4,2018,1,19.2,19.2,19.2,83,2,220,1007.2,1010.9,3,7.33
20/04/2018,19,1,Spring,6,20,4,2018,1,19.2,19.2,19.2,83,2,220,1007.2,1010.9,3,7.28
20/04/2018,20,0,Spring,6,20,4,2018,1,19.2,19.2,19.2,83,2,220,1007.2,1010.9,3,7.25
20/04/2018,21,0,Spring,6,20,4,2018,1,17.3,17.3,17.3,88,3,190,1006.5,1010.2,3,7.17
20/04/2018,22,0,Spring,6,20,4,2018,1,17.3,17.3,17.3,88,3,190,1006.5,1010.2,3,7.28
20/04/2018,23,0,Spring,6,20,4,2018,1,17.3,17.3,17.3,88,3,190,1006.5,1010.2,3,6.84
21/04/2018,0,0,Spring,7,21,4,2018,1,17.2,17.2,17.2,88,3,210,1005.2,1008.9,4,6.92
21/04/2018,1,0,Spring,7,21,4,2018,1,17.2,17.2,17.2,88,3,210,1005.2,1008.9,4,6.94
21/04/2018,2,0,Spring,7,21,4,2018,1,17.2,17.2,17.2,88,3,210,1005.2,1008.9,4,6.97
21/04/2018,3,0,Spring,7,21,4,2018,1,17.8,17.8,17.8,82,4,200,1004.3,1008,4,7.01
21/04/2018,4,0,Spring,7,21,4,2018,1,17.8,17.8,17.8,82,4,200,1004.3,1008,4,7.1
21/04/2018,5,0,Spring,7,21,4,2018,1,17.8,17.8,17.8,82,4,200,1004.3,1008,4,6.77
21/04/2018,6,0,Spring,7,21,4,2018,1,21,18.4,16.8,71,4.5,200,1004.5,1008.1,7,5.96
21/04/2018,7,1,Spring,7,21,4,2018,1,21,18.4,16.8,71,4.5,200,1004.5,1008.1,7,6.25
21/04/2018,8,1,Spring,7,21,4,2018,1,21,18.4,16.8,71,4.5,200,1004.5,1008.1,7,6.13
21/04/2018,9,1,Spring,7,21,4,2018,1,20.4,20.4,20.4,83,4,220,1005.2,1008.8,7,6.44
21/04/2018,10,1,Spring,7,21,4,2018,1,20.4,20.4,20.4,83,4,220,1005.2,1008.8,7,6.53
21/04/2018,11,1,Spring,7,21,4,2018,1,20.4,20.4,20.4,83,4,220,1005.2,1008.8,7,6.24
21/04/2018,12,1,Spring,7,21,4,2018,1,23.1,19.4,17.1,65,6,260,1004.6,1008.2,5,6.52
21/04/2018,13,1,Spring,7,21,4,2018,1,23.1,19.4,17.1,65,6,260,1004.6,1008.2,5,6.82
21/04/2018,14,1,Spring,7,21,4,2018,1,23.1,19.4,17.1,65,6,260,1004.6,1008.2,5,10.37
21/04/2018,15,1,Spring,7,21,4,2018,1,20.9,18.8,17.5,69,5.5,250,1004.7,1008.3,5,7.3
21/04/2018,16,1,Spring,7,21,4,2018,1,20.9,18.8,17.5,69,5.5,250,1004.7,1008.3,5,7.26
21/04/2018,17,1,Spring,7,21,4,2018,1,20.9,18.8,17.5,69,5.5,250,1004.7,1008.3,5,7.02
21/04/2018,18,1,Spring,7,21,4,2018,1,18.4,17.2,16.4,74,3,250,1005,1008.7,3,7.66
21/04/2018,19,1,Spring,7,21,4,2018,1,18.4,17.2,16.4,74,3,250,1005,1008.7,3,7.66
21/04/2018,20,0,Spring,7,21,4,2018,1,18.4,17.2,16.4,74,3,250,1005,1008.7,3,16.17
21/04/2018,21,0,Spring,7,21,4,2018,1,17,17,17,81,1.5,180,1005,1008.7,5,17.13
21/04/2018,22,0,Spring,7,21,4,2018,1,17,17,17,81,1.5,180,1005,1008.7,5,17.47
21/04/2018,23,0,Spring,7,21,4,2018,1,17,17,17,81,1.5,180,1005,1008.7,5,15.44
22/04/2018,0,0,Spring,1,22,4,2018,0,15.8,15.8,15.8,82,2.5,160,1004.3,1008,5,15.29
22/04/2018,1,0,Spring,1,22,4,2018,0,15.8,15.8,15.8,82,2.5,160,1004.3,1008,5,13.45
22/04/2018,2,0,Spring,1,22,4,2018,0,15.8,15.8,15.8,82,2.5,160,1004.3,1008,5,11.42
22/04/2018,3,0,Spring,1,22,4,2018,0,18.4,18.4,18.4,79,4,340,1004.6,1008.2,7,8.65
22/04/2018,4,0,Spring,1,22,4,2018,0,18.4,18.4,18.4,79,4,340,1004.6,1008.2,7,8.65
22/04/2018,5,0,Spring,1,22,4,2018,0,18.4,18.4,18.4,79,4,340,1004.6,1008.2,7,15.25
22/04/2018,6,0,Spring,1,22,4,2018,0,20.7,16.9,14.1,57,4.5,10,1006.2,1009.8,5,13.91
22/04/2018,7,1,Spring,1,22,4,2018,0,20.7,16.9,14.1,57,4.5,10,1006.2,1009.8,5,15.71
22/04/2018,8,1,Spring,1,22,4,2018,0,20.7,16.9,14.1,57,4.5,10,1006.2,1009.8,5,24.72
22/04/2018,9,1,Spring,1,22,4,2018,0,22.8,14.9,7.6,41,3,310,1007.2,1010.8,2,31.57
22/04/2018,10,1,Spring,1,22,4,2018,0,22.8,14.9,7.6,41,3,310,1007.2,1010.8,2,35.68
22/04/2018,11,1,Spring,1,22,4,2018,0,22.8,14.9,7.6,41,3,310,1007.2,1010.8,2,33.51
22/04/2018,12,1,Spring,1,22,4,2018,0,22.5,16,10.6,42,5,320,1007.2,1010.8,1,34.37
22/04/2018,13,1,Spring,1,22,4,2018,0,22.5,16,10.6,42,5,320,1007.2,1010.8,1,28.99
22/04/2018,14,1,Spring,1,22,4,2018,0,22.5,16,10.6,42,5,320,1007.2,1010.8,1,34.68
22/04/2018,15,1,Spring,1,22,4,2018,0,21,16.3,12.9,53,6,320,1007.7,1011.3,2,34.17
22/04/2018,16,1,Spring,1,22,4,2018,0,21,16.3,12.9,53,6,320,1007.7,1011.3,2,37.05
22/04/2018,17,1,Spring,1,22,4,2018,0,21,16.3,12.9,53,6,320,1007.7,1011.3,2,26.94
22/04/2018,18,1,Spring,1,22,4,2018,0,18.3,15.8,13.8,62,2.5,360,1009.8,1013.5,2,17.56
22/04/2018,19,1,Spring,1,22,4,2018,0,18.3,15.8,13.8,62,2.5,360,1009.8,1013.5,2,21.77
22/04/2018,20,0,Spring,1,22,4,2018,0,18.3,15.8,13.8,62,2.5,360,1009.8,1013.5,2,23.09
22/04/2018,21,0,Spring,1,22,4,2018,0,15.7,15.1,14.6,72,0.5,50,1011.2,1014.9,0,21.22
22/04/2018,22,0,Spring,1,22,4,2018,0,15.7,15.1,14.6,72,0.5,50,1011.2,1014.9,0,15.69
22/04/2018,23,0,Spring,1,22,4,2018,0,15.7,15.1,14.6,72,0.5,50,1011.2,1014.9,0,11.51
23/04/2018,0,0,Spring,2,23,4,2018,0,13.4,13.4,13.4,83,0.5,130,1011.1,1014.8,0,8.69
23/04/2018,1,0,Spring,2,23,4,2018,0,13.4,13.4,13.4,83,0.5,130,1011.1,1014.8,0,7.27
23/04/2018,2,0,Spring,2,23,4,2018,0,13.4,13.4,13.4,83,0.5,130,1011.1,1014.8,0,7.42
23/04/2018,3,0,Spring,2,23,4,2018,0,12.2,12.2,12.2,85,2,120,1011.8,1015.6,1,7.63
23/04/2018,4,0,Spring,2,23,4,2018,0,12.2,12.2,12.2,85,2,120,1011.8,1015.6,1,7.25
23/04/2018,5,0,Spring,2,23,4,2018,0,12.2,12.2,12.2,85,2,120,1011.8,1015.6,1,13.08
23/04/2018,6,0,Spring,2,23,4,2018,0,19.8,16.3,13.7,59,1.5,340,1012.6,1016.3,2,15.27
23/04/2018,7,1,Spring,2,23,4,2018,0,19.8,16.3,13.7,59,1.5,340,1012.6,1016.3,2,16.21
23/04/2018,8,1,Spring,2,23,4,2018,0,19.8,16.3,13.7,59,1.5,340,1012.6,1016.3,2,26.46
23/04/2018,9,1,Spring,2,23,4,2018,0,22.8,16.2,10.8,46,4,320,1012.5,1016.1,3,32.91
23/04/2018,10,1,Spring,2,23,4,2018,0,22.8,16.2,10.8,46,4,320,1012.5,1016.1,3,37.76
23/04/2018,11,1,Spring,2,23,4,2018,0,22.8,16.2,10.8,46,4,320,1012.5,1016.1,3,32.03
23/04/2018,12,1,Spring,2,23,4,2018,0,22.5,16.3,11.5,49,5.5,310,1011.3,1014.9,1,29.61
23/04/2018,13,1,Spring,2,23,4,2018,0,22.5,16.3,11.5,49,5.5,310,1011.3,1014.9,1,29.93
23/04/2018,14,1,Spring,2,23,4,2018,0,22.5,16.3,11.5,49,5.5,310,1011.3,1014.9,1,35.26
23/04/2018,15,1,Spring,2,23,4,2018,0,21.3,16.5,12.7,54,4,320,1010.9,1014.5,0,29.14
23/04/2018,16,1,Spring,2,23,4,2018,0,21.3,16.5,12.7,54,4,320,1010.9,1014.5,0,37.42
23/04/2018,17,1,Spring,2,23,4,2018,0,21.3,16.5,12.7,54,4,320,1010.9,1014.5,0,22.2
23/04/2018,18,1,Spring,2,23,4,2018,0,17.9,16.2,15,65,2.5,10,1011.6,1015.3,0,13.19
23/04/2018,19,1,Spring,2,23,4,2018,0,17.9,16.2,15,65,2.5,10,1011.6,1015.3,0,12.73
23/04/2018,20,0,Spring,2,23,4,2018,0,17.9,16.2,15,65,2.5,10,1011.6,1015.3,0,13.33
23/04/2018,21,0,Spring,2,23,4,2018,0,15.4,15.4,15.4,77,1,30,1011.2,1014.9,0,12.48
23/04/2018,22,0,Spring,2,23,4,2018,0,15.4,15.4,15.4,77,1,30,1011.2,1014.9,0,12.96
23/04/2018,23,0,Spring,2,23,4,2018,0,15.4,15.4,15.4,77,1,30,1011.2,1014.9,0,12.69
24/04/2018,0,0,Spring,3,24,4,2018,0,14.5,14.5,14.5,85,0.5,290,1010.2,1013.9,0,9.33
24/04/2018,1,0,Spring,3,24,4,2018,0,14.5,14.5,14.5,85,0.5,290,1010.2,1013.9,0,6.48
24/04/2018,2,0,Spring,3,24,4,2018,0,14.5,14.5,14.5,85,0.5,290,1010.2,1013.9,0,6.52
24/04/2018,3,0,Spring,3,24,4,2018,0,13.2,13.2,13.2,87,1,110,1010.2,1013.9,0,6.6
24/04/2018,4,0,Spring,3,24,4,2018,0,13.2,13.2,13.2,87,1,110,1010.2,1013.9,0,6.15
24/04/2018,5,0,Spring,3,24,4,2018,0,13.2,13.2,13.2,87,1,110,1010.2,1013.9,0,10.82
24/04/2018,6,0,Spring,3,24,4,2018,0,19.9,18,16.7,62,2,330,1010.2,1013.8,0,12.79
24/04/2018,7,1,Spring,3,24,4,2018,0,19.9,18,16.7,62,2,330,1010.2,1013.8,0,28.23
24/04/2018,8,1,Spring,3,24,4,2018,0,19.9,18,16.7,62,2,330,1010.2,1013.8,0,38.71
24/04/2018,9,1,Spring,3,24,4,2018,0,23.2,18.5,15.2,56,4,320,1009,1012.6,0,39.71
24/04/2018,10,1,Spring,3,24,4,2018,0,23.2,18.5,15.2,56,4,320,1009,1012.6,0,33.96
24/04/2018,11,1,Spring,3,24,4,2018,0,23.2,18.5,15.2,56,4,320,1009,1012.6,0,33.46
24/04/2018,12,1,Spring,3,24,4,2018,0,22.8,18.9,16.3,61,5,330,1007.1,1010.7,0,36.25
24/04/2018,13,1,Spring,3,24,4,2018,0,22.8,18.9,16.3,61,5,330,1007.1,1010.7,0,24.85
24/04/2018,14,1,Spring,3,24,4,2018,0,22.8,18.9,16.3,61,5,330,1007.1,1010.7,0,32.84
24/04/2018,15,1,Spring,3,24,4,2018,0,22.2,19,17.1,65,4,330,1006.3,1009.9,0,31.77
24/04/2018,16,1,Spring,3,24,4,2018,0,22.2,19,17.1,65,4,330,1006.3,1009.9,0,35.94
24/04/2018,17,1,Spring,3,24,4,2018,0,22.2,19,17.1,65,4,330,1006.3,1009.9,0,33.9
24/04/2018,18,1,Spring,3,24,4,2018,0,20.1,20.1,20.1,77,3,290,1007,1010.6,7,16.73
24/04/2018,19,1,Spring,3,24,4,2018,0,20.1,20.1,20.1,77,3,290,1007,1010.6,7,13.11
24/04/2018,20,0,Spring,3,24,4,2018,0,20.1,20.1,20.1,77,3,290,1007,1010.6,7,13.61
24/04/2018,21,0,Spring,3,24,4,2018,0,19.9,19.9,19.9,81,3.5,270,1007.5,1011.1,7,13.73
24/04/2018,22,0,Spring,3,24,4,2018,0,19.9,19.9,19.9,81,3.5,270,1007.5,1011.1,7,11.24
24/04/2018,23,0,Spring,3,24,4,2018,0,19.9,19.9,19.9,81,3.5,270,1007.5,1011.1,7,10.2
25/04/2018,0,0,Spring,4,25,4,2018,0,18.9,18.9,18.9,79,3,20,1006.3,1009.9,7,12.03
25/04/2018,1,0,Spring,4,25,4,2018,0,18.9,18.9,18.9,79,3,20,1006.3,1009.9,7,9.63
25/04/2018,2,0,Spring,4,25,4,2018,0,18.9,18.9,18.9,79,3,20,1006.3,1009.9,7,10.74
25/04/2018,3,0,Spring,4,25,4,2018,0,18.2,18.2,18.2,79,1.5,360,1005.7,1009.3,6,8.63
25/04/2018,4,0,Spring,4,25,4,2018,0,18.2,18.2,18.2,79,1.5,360,1005.7,1009.3,6,8.06
25/04/2018,5,0,Spring,4,25,4,2018,0,18.2,18.2,18.2,79,1.5,360,1005.7,1009.3,6,7.54
25/04/2018,6,0,Spring,4,25,4,2018,0,19.5,19.5,19.5,73,1.5,300,1006.5,1010.1,7,14.95
25/04/2018,7,1,Spring,4,25,4,2018,0,19.5,19.5,19.5,73,1.5,300,1006.5,1010.1,7,18.32
25/04/2018,8,1,Spring,4,25,4,2018,0,19.5,19.5,19.5,73,1.5,300,1006.5,1010.1,7,28.47
25/04/2018,9,1,Spring,4,25,4,2018,0,21.6,19.1,17.6,64,2.5,260,1006.6,1010.2,7,37.18
25/04/2018,10,1,Spring,4,25,4,2018,0,21.6,19.1,17.6,64,2.5,260,1006.6,1010.2,7,31.81
25/04/2018,11,1,Spring,4,25,4,2018,0,21.6,19.1,17.6,64,2.5,260,1006.6,1010.2,7,35.67
25/04/2018,12,1,Spring,4,25,4,2018,0,21.3,18.4,16.5,66,5.5,290,1004.5,1008.1,7,42.31
25/04/2018,13,1,Spring,4,25,4,2018,0,21.3,18.4,16.5,66,5.5,290,1004.5,1008.1,7,30.57
25/04/2018,14,1,Spring,4,25,4,2018,0,21.3,18.4,16.5,66,5.5,290,1004.5,1008.1,7,34.31
25/04/2018,15,1,Spring,4,25,4,2018,0,16.3,16.3,16.3,86,4.5,90,1005.5,1009.2,7,40.49
25/04/2018,16,1,Spring,4,25,4,2018,0,16.3,16.3,16.3,86,4.5,90,1005.5,1009.2,7,38.27
25/04/2018,17,1,Spring,4,25,4,2018,0,16.3,16.3,16.3,86,4.5,90,1005.5,1009.2,7,19.16
25/04/2018,18,1,Spring,4,25,4,2018,0,15.7,15.7,15.7,93,1,140,1005.8,1009.5,4,12.77
25/04/2018,19,1,Spring,4,25,4,2018,0,15.7,15.7,15.7,93,1,140,1005.8,1009.5,4,12.24
25/04/2018,20,0,Spring,4,25,4,2018,0,15.7,15.7,15.7,93,1,140,1005.8,1009.5,4,12.82
25/04/2018,21,0,Spring,4,25,4,2018,0,15.7,15.7,15.7,92,0.5,340,1006.4,1010.1,6,12.39
25/04/2018,22,0,Spring,4,25,4,2018,0,15.7,15.7,15.7,92,0.5,340,1006.4,1010.1,6,12.88
25/04/2018,23,0,Spring,4,25,4,2018,0,15.7,15.7,15.7,92,0.5,340,1006.4,1010.1,6,11.11
26/04/2018,0,0,Spring,5,26,4,2018,0,15.9,15.9,15.9,92,1,200,1005.6,1009.3,7,9.34
26/04/2018,1,0,Spring,5,26,4,2018,0,15.9,15.9,15.9,92,1,200,1005.6,1009.3,7,7.86
26/04/2018,2,0,Spring,5,26,4,2018,0,15.9,15.9,15.9,92,1,200,1005.6,1009.3,7,8
26/04/2018,3,0,Spring,5,26,4,2018,0,14.9,14.9,14.9,87,2,160,1005.6,1009.3,6,8.01
26/04/2018,4,0,Spring,5,26,4,2018,0,14.9,14.9,14.9,87,2,160,1005.6,1009.3,6,7.87
26/04/2018,5,0,Spring,5,26,4,2018,0,14.9,14.9,14.9,87,2,160,1005.6,1009.3,6,12.35
26/04/2018,6,0,Spring,5,26,4,2018,0,16.8,16.8,16.8,81,3,180,1006.6,1010.3,7,14.69
26/04/2018,7,1,Spring,5,26,4,2018,0,16.8,16.8,16.8,81,3,180,1006.6,1010.3,7,27.22
26/04/2018,8,1,Spring,5,26,4,2018,0,16.8,16.8,16.8,81,3,180,1006.6,1010.3,7,32.22
26/04/2018,9,1,Spring,5,26,4,2018,0,21.3,19.4,18.3,69,3.5,270,1006,1009.6,6,31.75
